trip_slug,trip_title,trip_type,trip_id,start_date,sharing,vehicle,base_price,sale_price,early_bird_discount
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-06-20,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-06-27,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-06-27,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-06-27,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-06-27,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-06-27,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-06-27,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-06-27,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-06-27,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-04,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-04,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-04,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-04,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-04,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-04,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-04,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-04,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-11,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-11,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-11,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-11,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-11,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-11,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-11,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-11,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-18,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-18,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-18,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-18,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-18,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-18,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-18,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-18,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-25,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-25,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-25,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-25,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-25,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-25,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-25,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-07-25,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-01,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-01,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-01,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-01,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-01,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-01,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-01,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-01,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-08,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-08,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-08,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-08,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-08,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-08,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-08,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-08,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-15,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-15,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-15,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-15,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-15,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-15,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-15,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-15,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-22,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-22,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-22,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-22,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-22,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-22,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-22,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-22,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-29,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-29,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-29,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-29,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-29,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-29,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-29,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-08-29,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-05,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-05,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-05,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-05,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-05,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-05,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-05,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-05,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-12,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-12,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-12,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-12,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-12,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-12,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-12,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-12,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-19,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-19,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-19,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-19,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-19,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-19,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-19,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-19,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-26,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-26,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-26,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-26,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-26,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-26,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-26,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-09-26,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-03,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-03,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-03,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-03,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-03,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-03,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-03,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-03,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-10,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-10,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-10,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-10,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-10,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-10,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-10,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-10,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-17,Double,RE Himalayan (Dual Rider),33999,29999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-17,Triple,RE Himalayan (Dual Rider),30999,26999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-17,Double,RE Himalayan (Solo Rider),43999,39999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-17,Triple,RE Himalayan (Solo Rider),40999,36999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-17,Double,Self Bike,24999,21999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-17,Triple,Self Bike,21999,18999,3000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-17,Double,SIC (Seat in Coach),26999,22999,4000
spiti-biking,Spiti Biking,domestic,03e941c8-c7ae-4067-a1bb-99094d7e3261,2026-10-17,Triple,SIC (Seat in Coach),23999,19999,4000
spiti-valley-with-sangla-holi,Spiti Valley with sangla holi,domestic,d5717355-016f-4151-8fb9-cb8fcb782fa8,2026-02-28,Double,,21999,20999,1000
spiti-valley-with-sangla-holi,Spiti Valley with sangla holi,domestic,d5717355-016f-4151-8fb9-cb8fcb782fa8,2026-02-28,Triple,,19999,18999,1000
sri-lanka,Sri Lanka,international,86fc0cda-b1c8-48b5-b974-4a02c0633108,,,,58499,58499,0
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-09,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-09,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-09,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-16,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-16,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-16,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-23,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-23,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-23,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-30,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-30,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-05-30,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-06,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-06,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-06,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-13,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-13,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-13,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-20,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-20,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-20,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-27,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-27,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-06-27,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-04,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-04,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-04,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-11,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-11,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-11,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-18,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-18,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-18,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-25,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-25,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-07-25,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-08-01,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-08-01,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-08-01,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-08-08,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-08-08,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-08-08,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-08-15,Double,,21999,18999,3000
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-08-15,Quad,,17999,16499,1500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-08-15,Triple,,19999,17499,2500
summer-spiti,Summer Spiti,domestic,050d60da-2ce5-4e52-bfb8-d2fc89c10844,2026-08-22,Double,,21999,18999,3000
